Order ID,Order Date,Customer ID,Customer Name,Customer Type,Segment,Region,State,City,Category,Sub-Category,Product ID,Product Name,Sales,Quantity,Discount,Cost,Profit,Returned,First Purchase Date
O003334,2024-08-23,C0401,Customer 0401,Repeat,Consumer,North,Chandigarh,Chandigarh,Furniture,Office Furniture,P001,Laptop Stand,1177.05,1,0.05,531.93,645.11,No,2023-04-21
O003352,2024-08-23,C0696,Customer 0696,Repeat,Corporate,North,Rajasthan,Jaipur,Office Supplies,Paper,P006,Notebook Pack,395.68,1,0.05,142.69,252.99,No,2023-08-14
O003353,2024-08-23,C1404,Customer 1404,New,Small Business,East,Bihar,Patna,Office Supplies,Paper,P007,Printer Paper Box,661.88,1,0.1,272.79,389.09,No,2024-08-13
O003280,2024-08-24,C1217,Customer 1217,Repeat,Consumer,East,Jharkhand,Ranchi,Technology,Printers,P016,Laser Printer,12816.66,1,0.1,6744.75,6071.91,No,2023-11-27
O003292,2024-08-25,C0379,Customer 0379,Repeat,Small Business,West,Maharashtra,Pune,Office Supplies,Binders,P008,Stapler Set,223.45,1,0.1,81.53,141.92,No,2023-01-16
O003311,2024-08-25,C0563,Customer 0563,Repeat,Consumer,North,Uttarakhand,Dehradun,Technology,Accessories,P014,USB-C Hub,2063.84,1,0.1,883.73,1180.11,No,2023-01-03
O003319,2024-08-25,C0186,Customer 0186,Repeat,Small Business,West,Maharashtra,Pune,Office Supplies,Paper,P006,Notebook Pack,798.9,2,0.1,291.24,507.65,No,2023-06-23
O003369,2024-08-25,C1440,Customer 1440,Repeat,Consumer,East,West Bengal,Kolkata,Office Supplies,Storage,P009,File Organizer,586.13,1,0.0,218.5,367.63,No,2023-06-27
O003239,2024-08-26,C0367,Customer 0367,Repeat,Small Business,North,Uttarakhand,Dehradun,Technology,Accessories,P011,Wireless Mouse,2026.83,2,0.05,807.38,1219.45,No,2023-01-20
O003251,2024-08-26,C1349,Customer 1349,Repeat,Consumer,East,West Bengal,Kolkata,Technology,Storage,P017,External SSD 1TB,7387.65,1,0.05,3860.95,3526.7,No,2023-07-25
O003291,2024-08-26,C1235,Customer 1235,Repeat,Consumer,South,Karnataka,Bengaluru,Technology,Accessories,P014,USB-C Hub,5850.19,3,0.1,2472.48,3377.7,No,2023-05-11
O003241,2024-08-27,C1395,Customer 1395,Repeat,Consumer,West,Madhya Pradesh,Indore,Furniture,Storage,P004,Bookshelf,12236.88,2,0.15,5377.72,6859.17,No,2023-10-07
O003306,2024-08-27,C0747,Customer 0747,Repeat,Consumer,West,Gujarat,Ahmedabad,Technology,Accessories,P011,Wireless Mouse,1069.46,1,0.05,438.7,630.75,No,2023-02-02
O003337,2024-08-27,C0471,Customer 0471,Repeat,Consumer,North,Uttarakhand,Dehradun,Office Supplies,Paper,P007,Printer Paper Box,2282.64,3,0.05,931.37,1351.27,No,2024-02-19
O003231,2024-08-28,C0225,Customer 0225,Repeat,Consumer,West,Madhya Pradesh,Indore,Technology,Storage,P017,External SSD 1TB,13852.89,2,0.05,7295.42,6557.47,No,2023-04-08
O003264,2024-08-28,C0044,Customer 0044,Repeat,Consumer,West,Maharashtra,Pune,Technology,Accessories,P018,Noise Cancelling Headset,5020.18,1,0.15,2375.24,2644.94,No,2023-01-05
O003308,2024-08-28,C0420,Customer 0420,Repeat,Corporate,West,Madhya Pradesh,Indore,Furniture,Tables,P003,Office Desk,21200.14,2,0.1,10062.23,11137.91,No,2023-03-13
O003321,2024-08-28,C1406,Customer 1406,Repeat,Consumer,North,Uttarakhand,Dehradun,Technology,Accessories,P014,USB-C Hub,2117.73,1,0.1,876.44,1241.29,No,2024-04-01
O003356,2024-08-28,C1061,Customer 1061,Repeat,Corporate,South,Karnataka,Bengaluru,Office Supplies,Paper,P007,Printer Paper Box,754.94,1,0.05,307.76,447.18,No,2023-02-03
O003227,2024-08-29,C0515,Customer 0515,Repeat,Consumer,South,Karnataka,Bengaluru,Technology,Accessories,P011,Wireless Mouse,2089.87,2,0.05,864.39,1225.48,No,2023-05-05
O003266,2024-08-29,C0802,Customer 0802,Repeat,Corporate,South,Tamil Nadu,Coimbatore,Furniture,Storage,P004,Bookshelf,19549.76,3,0.0,8985.57,10564.19,No,2023-01-09
O003272,2024-08-29,C0728,Customer 0728,Repeat,Consumer,South,Karnataka,Bengaluru,Furniture,Office Furniture,P001,Laptop Stand,986.71,1,0.15,418.01,568.7,No,2023-04-25
O003288,2024-08-29,C1251,Customer 1251,Repeat,Corporate,South,Telangana,Hyderabad,Technology,Accessories,P012,Mechanical Keyboard,4766.25,2,0.15,2175.14,2591.11,No,2023-05-04
O003317,2024-08-29,C1255,Customer 1255,Repeat,Consumer,West,Gujarat,Surat,Technology,Accessories,P012,Mechanical Keyboard,5024.65,2,0.05,2293.85,-136.54,Yes,2023-05-27
O003328,2024-08-29,C1397,Customer 1397,Repeat,Consumer,North,Rajasthan,Jaipur,Technology,Monitors,P013,27-inch Monitor,48981.45,3,0.15,24589.08,24392.36,No,2023-03-04
O003333,2024-08-29,C0429,Customer 0429,Repeat,Consumer,West,Maharashtra,Pune,Furniture,Chairs,P002,Ergonomic Chair,7512.99,1,0.15,3475.54,4037.45,No,2023-06-13
O003342,2024-08-29,C1158,Customer 1158,New,Consumer,North,Uttarakhand,Dehradun,Technology,Accessories,P011,Wireless Mouse,1145.21,1,0.0,452.62,692.59,No,2024-08-29
O003243,2024-08-30,C0229,Customer 0229,Repeat,Consumer,West,Madhya Pradesh,Indore,Technology,Accessories,P012,Mechanical Keyboard,6948.14,3,0.15,3095.83,3852.31,No,2023-03-31
O003268,2024-08-30,C1203,Customer 1203,Repeat,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Binders,P008,Stapler Set,227.33,1,0.1,83.65,-7.18,Yes,2024-06-02
O003345,2024-08-30,C0635,Customer 0635,Repeat,Consumer,North,Uttar Pradesh,Lucknow,Technology,Accessories,P011,Wireless Mouse,1065.3,1,0.05,446.71,618.59,No,2023-06-05
O003350,2024-08-30,C1497,Customer 1497,Repeat,Consumer,South,Telangana,Hyderabad,Office Supplies,Paper,P006,Notebook Pack,772.03,2,0.1,274.38,497.64,No,2023-06-14
O003230,2024-08-31,C0149,Customer 0149,New,Corporate,West,Maharashtra,Pune,Office Supplies,Paper,P007,Printer Paper Box,1493.07,2,0.1,592.06,901.01,No,2024-08-31
O003309,2024-08-31,C1319,Customer 1319,Repeat,Consumer,South,Tamil Nadu,Coimbatore,Technology,Accessories,P012,Mechanical Keyboard,2891.43,1,0.0,1268.98,1622.45,No,2023-01-23
O003320,2024-08-31,C0910,Customer 0910,Repeat,Consumer,East,Bihar,Patna,Office Supplies,Lighting,P005,LED Desk Lamp,1434.24,1,0.0,650.39,783.85,No,2023-03-23
O003349,2024-08-31,C0849,Customer 0849,New,Consumer,South,Kerala,Kochi,Office Supplies,Storage,P009,File Organizer,546.74,1,0.0,197.12,349.62,No,2024-08-31
O003364,2024-08-31,C0187,Customer 0187,Repeat,Corporate,South,Tamil Nadu,Chennai,Technology,Accessories,P011,Wireless Mouse,1004.74,1,0.1,440.34,564.4,No,2023-05-13
O003424,2024-09-01,C1151,Customer 1151,Repeat,Consumer,West,Maharashtra,Mumbai,Furniture,Chairs,P002,Ergonomic Chair,8158.91,1,0.05,3707.3,-222.58,Yes,2023-01-19
O003468,2024-09-01,C0016,Customer 0016,Repeat,Consumer,South,Kerala,Kochi,Technology,Accessories,P012,Mechanical Keyboard,2863.94,1,0.0,1290.8,1573.14,No,2023-02-20
O003532,2024-09-01,C0667,Customer 0667,Repeat,Consumer,West,Maharashtra,Mumbai,Technology,Accessories,P014,USB-C Hub,3830.74,2,0.1,1690.2,2140.53,No,2023-01-29
O003537,2024-09-01,C0003,Customer 0003,Repeat,Small Business,South,Telangana,Hyderabad,Technology,Storage,P017,External SSD 1TB,6331.67,1,0.2,3259.01,3072.66,No,2023-01-11
O003415,2024-09-02,C0698,Customer 0698,New,Small Business,West,Madhya Pradesh,Indore,Technology,Accessories,P015,Webcam,3252.04,1,0.1,1385.55,1866.49,No,2024-09-02
O003437,2024-09-02,C0617,Customer 0617,New,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Storage,P009,File Organizer,1074.4,2,0.0,385.55,688.84,No,2024-09-02
O003480,2024-09-02,C0684,Customer 0684,Repeat,Consumer,South,Telangana,Hyderabad,Technology,Accessories,P012,Mechanical Keyboard,2645.87,1,0.0,1168.25,1477.62,No,2023-05-02
O003498,2024-09-02,C0835,Customer 0835,Repeat,Consumer,West,Madhya Pradesh,Indore,Office Supplies,Binders,P008,Stapler Set,240.93,1,0.05,90.52,150.41,No,2023-11-02
O003534,2024-09-02,C0956,Customer 0956,Repeat,Small Business,North,Uttarakhand,Dehradun,Technology,Accessories,P011,Wireless Mouse,1979.93,2,0.15,800.82,1179.11,No,2023-01-09
O003540,2024-09-02,C1250,Customer 1250,Repeat,Consumer,North,Delhi,Delhi,Office Supplies,Paper,P006,Notebook Pack,809.23,2,0.05,283.53,525.69,No,2023-01-03
O003404,2024-09-03,C0140,Customer 0140,Repeat,Small Business,West,Maharashtra,Mumbai,Office Supplies,Binders,P008,Stapler Set,721.23,3,0.1,253.96,467.27,No,2023-04-25
O003467,2024-09-03,C0816,Customer 0816,Repeat,Consumer,North,Delhi,Delhi,Office Supplies,Binders,P008,Stapler Set,226.82,1,0.15,83.18,143.64,No,2023-03-30
O003486,2024-09-03,C0353,Customer 0353,New,Consumer,East,Odisha,Bhubaneswar,Technology,Storage,P017,External SSD 1TB,7299.48,1,0.05,3639.9,3659.57,No,2024-09-03
O003517,2024-09-03,C1082,Customer 1082,Repeat,Corporate,East,Jharkhand,Ranchi,Office Supplies,Writing,P010,Premium Pen Set,622.23,1,0.05,236.02,386.21,No,2023-12-14
O003525,2024-09-03,C1319,Customer 1319,Repeat,Consumer,North,Rajasthan,Jaipur,Furniture,Storage,P004,Bookshelf,6847.44,1,0.05,2996.53,-192.55,Yes,2023-01-23
O003392,2024-09-04,C0293,Customer 0293,Repeat,Consumer,North,Uttarakhand,Dehradun,Technology,Accessories,P012,Mechanical Keyboard,5595.34,2,0.1,2480.26,3115.08,No,2023-03-11
O003405,2024-09-04,C0714,Customer 0714,Repeat,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Storage,P009,File Organizer,544.77,1,0.0,199.45,345.32,No,2023-03-10
O003407,2024-09-04,C0607,Customer 0607,Repeat,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Paper,P007,Printer Paper Box,647.47,1,0.2,267.15,-19.02,Yes,2023-01-31
O003456,2024-09-04,C0814,Customer 0814,Repeat,Small Business,South,Telangana,Hyderabad,Technology,Accessories,P012,Mechanical Keyboard,2514.51,1,0.1,1123.05,1391.46,No,2023-07-13
O003461,2024-09-04,C0554,Customer 0554,Repeat,Consumer,South,Tamil Nadu,Chennai,Technology,Accessories,P011,Wireless Mouse,1811.03,2,0.15,747.66,1063.38,No,2024-03-09
O003502,2024-09-04,C0877,Customer 0877,Repeat,Corporate,South,Tamil Nadu,Coimbatore,Furniture,Office Furniture,P001,Laptop Stand,918.71,1,0.2,404.6,514.11,No,2023-01-29
O003509,2024-09-04,C0310,Customer 0310,Repeat,Consumer,South,Kerala,Kochi,Furniture,Chairs,P002,Ergonomic Chair,7407.92,1,0.05,3619.24,3788.68,No,2023-02-09
O003378,2024-09-05,C0944,Customer 0944,New,Consumer,South,Kerala,Kochi,Technology,Accessories,P014,USB-C Hub,6076.07,3,0.15,2465.49,3610.58,No,2024-09-05
O003422,2024-09-05,C0840,Customer 0840,Repeat,Consumer,East,Bihar,Patna,Office Supplies,Paper,P006,Notebook Pack,1344.64,4,0.15,462.85,-44.09,Yes,2023-01-19
O003446,2024-09-05,C1259,Customer 1259,Repeat,Corporate,South,Tamil Nadu,Chennai,Technology,Accessories,P015,Webcam,6802.43,2,0.1,2883.85,3918.58,No,2023-01-25
O003447,2024-09-05,C1266,Customer 1266,Repeat,Consumer,North,Rajasthan,Jaipur,Technology,Monitors,P013,27-inch Monitor,17478.36,1,0.1,8346.5,9131.86,No,2023-01-01
O003453,2024-09-05,C0393,Customer 0393,Repeat,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Paper,P006,Notebook Pack,829.38,2,0.05,292.31,537.06,No,2023-03-16
O003485,2024-09-05,C1392,Customer 1392,Repeat,Corporate,East,Odisha,Bhubaneswar,Technology,Accessories,P012,Mechanical Keyboard,10104.22,4,0.1,4456.84,5647.38,No,2023-10-13
O003511,2024-09-05,C0069,Customer 0069,Repeat,Consumer,South,Kerala,Kochi,Technology,Accessories,P015,Webcam,3415.95,1,0.1,1426.65,1989.29,No,2023-02-03
O003515,2024-09-05,C0839,Customer 0839,Repeat,Consumer,North,Rajasthan,Jaipur,Technology,Accessories,P011,Wireless Mouse,1060.64,1,0.05,423.47,637.17,No,2023-04-12
O003536,2024-09-05,C0987,Customer 0987,Repeat,Consumer,North,Uttarakhand,Dehradun,Furniture,Chairs,P002,Ergonomic Chair,13997.08,2,0.2,6448.65,-377.42,Yes,2023-02-22
O003430,2024-09-06,C0087,Customer 0087,Repeat,Small Business,South,Telangana,Hyderabad,Technology,Monitors,P013,27-inch Monitor,16099.57,1,0.15,8079.26,8020.31,No,2023-06-02
O003465,2024-09-06,C1458,Customer 1458,Repeat,Small Business,North,Delhi,Delhi,Office Supplies,Lighting,P005,LED Desk Lamp,1324.49,1,0.1,550.65,773.84,No,2023-04-17
O003493,2024-09-06,C0189,Customer 0189,Repeat,Consumer,South,Kerala,Kochi,Technology,Accessories,P014,USB-C Hub,2010.83,1,0.1,803.46,-60.37,Yes,2023-01-16
O003510,2024-09-06,C0802,Customer 0802,Repeat,Corporate,West,Gujarat,Surat,Office Supplies,Binders,P008,Stapler Set,239.57,1,0.1,84.2,155.38,No,2023-01-09
O003393,2024-09-07,C1408,Customer 1408,Repeat,Consumer,South,Karnataka,Bengaluru,Technology,Accessories,P012,Mechanical Keyboard,2940.99,1,0.0,1274.49,-83.32,Yes,2023-01-05
O003394,2024-09-07,C1192,Customer 1192,New,Consumer,South,Tamil Nadu,Coimbatore,Furniture,Office Furniture,P001,Laptop Stand,2322.05,2,0.0,1021.58,-65.02,Yes,2024-09-07
O003406,2024-09-07,C0493,Customer 0493,New,Small Business,South,Tamil Nadu,Chennai,Technology,Accessories,P011,Wireless Mouse,1013.84,1,0.05,414.11,599.73,No,2024-09-07
O003439,2024-09-07,C1153,Customer 1153,Repeat,Small Business,North,Delhi,Delhi,Technology,Accessories,P011,Wireless Mouse,1868.63,2,0.15,747.24,1121.38,No,2023-08-15
O003444,2024-09-08,C0039,Customer 0039,Repeat,Corporate,East,Odisha,Bhubaneswar,Technology,Accessories,P014,USB-C Hub,4181.94,2,0.1,1830.66,2351.28,No,2023-02-21
O003472,2024-09-08,C0865,Customer 0865,Repeat,Small Business,West,Maharashtra,Pune,Technology,Accessories,P011,Wireless Mouse,1031.65,1,0.1,409.06,622.59,No,2023-03-02
O003512,2024-09-08,C1356,Customer 1356,New,Corporate,South,Tamil Nadu,Coimbatore,Technology,Accessories,P015,Webcam,5845.33,2,0.15,2468.66,-168.83,Yes,2024-09-08
O003382,2024-09-09,C0494,Customer 0494,Repeat,Consumer,East,West Bengal,Kolkata,Office Supplies,Binders,P008,Stapler Set,455.65,2,0.1,160.86,294.79,No,2023-01-03
O003384,2024-09-09,C1151,Customer 1151,Repeat,Consumer,East,Jharkhand,Ranchi,Technology,Accessories,P014,USB-C Hub,1690.08,1,0.15,691.46,-49.93,Yes,2023-01-19
O003402,2024-09-09,C0681,Customer 0681,New,Corporate,South,Telangana,Hyderabad,Furniture,Chairs,P002,Ergonomic Chair,8529.82,1,0.0,3750.6,4779.22,No,2024-09-09
O003436,2024-09-09,C0465,Customer 0465,Repeat,Corporate,North,Rajasthan,Jaipur,Technology,Accessories,P014,USB-C Hub,2004.92,1,0.1,827.72,1177.2,No,2023-02-20
O003521,2024-09-09,C0179,Customer 0179,Repeat,Consumer,South,Telangana,Hyderabad,Technology,Accessories,P012,Mechanical Keyboard,2812.96,1,0.0,1268.81,1544.15,No,2023-06-17
O003541,2024-09-09,C0546,Customer 0546,Repeat,Corporate,South,Tamil Nadu,Coimbatore,Office Supplies,Lighting,P005,LED Desk Lamp,1326.17,1,0.05,555.67,770.5,No,2023-10-14
O003413,2024-09-10,C0295,Customer 0295,Repeat,Consumer,West,Maharashtra,Mumbai,Office Supplies,Writing,P010,Premium Pen Set,632.07,1,0.05,257.97,374.1,No,2023-05-22
O003420,2024-09-10,C1301,Customer 1301,Repeat,Corporate,West,Maharashtra,Pune,Office Supplies,Writing,P010,Premium Pen Set,567.18,1,0.1,227.92,339.26,No,2023-07-07
O003432,2024-09-10,C1314,Customer 1314,Repeat,Consumer,South,Kerala,Kochi,Office Supplies,Binders,P008,Stapler Set,742.45,3,0.05,276.32,466.14,No,2023-06-28
O003449,2024-09-10,C1495,Customer 1495,Repeat,Corporate,North,Delhi,Delhi,Furniture,Storage,P004,Bookshelf,13811.72,2,0.05,6286.43,-376.26,Yes,2023-02-12
O003441,2024-09-11,C0459,Customer 0459,Repeat,Corporate,North,Rajasthan,Jaipur,Technology,Accessories,P015,Webcam,3615.42,1,0.05,1555.86,2059.56,No,2023-04-13
O003499,2024-09-11,C0936,Customer 0936,Repeat,Consumer,South,Tamil Nadu,Coimbatore,Office Supplies,Paper,P006,Notebook Pack,398.6,1,0.05,141.73,256.88,No,2023-02-08
O003504,2024-09-11,C0809,Customer 0809,New,Consumer,North,Rajasthan,Jaipur,Office Supplies,Writing,P010,Premium Pen Set,2279.7,4,0.1,936.65,1343.05,No,2024-09-11
O003538,2024-09-11,C1432,Customer 1432,Repeat,Small Business,East,Assam,Guwahati,Office Supplies,Storage,P009,File Organizer,527.02,1,0.1,188.01,339.01,No,2023-03-13
O003379,2024-09-12,C0292,Customer 0292,Repeat,Consumer,West,Maharashtra,Mumbai,Technology,Accessories,P011,Wireless Mouse,984.07,1,0.1,401.41,582.66,No,2024-01-26
O003390,2024-09-12,C1495,Customer 1495,Repeat,Corporate,North,Rajasthan,Jaipur,Technology,Accessories,P011,Wireless Mouse,2362.24,2,0.0,910.56,1451.68,No,2023-02-12
O003423,2024-09-12,C1336,Customer 1336,Repeat,Consumer,North,Delhi,Delhi,Office Supplies,Paper,P007,Printer Paper Box,669.47,1,0.15,275.02,394.45,No,2023-02-14
O003435,2024-09-12,C0483,Customer 0483,Repeat,Corporate,West,Gujarat,Ahmedabad,Technology,Accessories,P018,Noise Cancelling Headset,16865.34,3,0.05,7832.9,9032.44,No,2023-02-08
O003466,2024-09-12,C0247,Customer 0247,Repeat,Corporate,North,Delhi,Delhi,Technology,Monitors,P013,27-inch Monitor,18211.96,1,0.05,8959.63,9252.33,No,2023-11-01
O003508,2024-09-12,C0528,Customer 0528,Repeat,Consumer,West,Gujarat,Surat,Office Supplies,Storage,P009,File Organizer,1007.39,2,0.15,376.11,631.28,No,2023-10-12
O003531,2024-09-12,C0099,Customer 0099,New,Corporate,South,Tamil Nadu,Coimbatore,Technology,Accessories,P012,Mechanical Keyboard,2875.71,1,0.0,1278.1,1597.61,No,2024-09-12
O003448,2024-09-13,C0551,Customer 0551,Repeat,Consumer,South,Telangana,Hyderabad,Furniture,Chairs,P002,Ergonomic Chair,7188.2,1,0.15,3234.43,3953.76,No,2023-05-10
O003476,2024-09-13,C0239,Customer 0239,Repeat,Consumer,South,Kerala,Kochi,Technology,Accessories,P018,Noise Cancelling Headset,5917.04,1,0.0,2740.36,3176.68,No,2023-12-25
O003481,2024-09-13,C0952,Customer 0952,Repeat,Consumer,South,Karnataka,Bengaluru,Office Supplies,Lighting,P005,LED Desk Lamp,2641.9,2,0.1,1130.28,1511.62,No,2023-06-30
O003523,2024-09-13,C0302,Customer 0302,Repeat,Consumer,South,Telangana,Hyderabad,Office Supplies,Lighting,P005,LED Desk Lamp,2581.4,2,0.15,1152.78,-71.43,Yes,2023-01-29
O003374,2024-09-14,C1125,Customer 1125,Repeat,Small Business,South,Telangana,Hyderabad,Technology,Monitors,P013,27-inch Monitor,16447.84,1,0.05,8551.75,7896.09,No,2024-08-13
O003409,2024-09-14,C1458,Customer 1458,Repeat,Small Business,East,Assam,Guwahati,Office Supplies,Storage,P009,File Organizer,1198.25,2,0.05,464.41,733.84,No,2023-04-17
O003421,2024-09-14,C0370,Customer 0370,Repeat,Consumer,West,Gujarat,Ahmedabad,Furniture,Storage,P004,Bookshelf,6475.27,1,0.1,2889.13,3586.14,No,2023-02-19
O003433,2024-09-14,C0609,Customer 0609,Repeat,Consumer,North,Delhi,Delhi,Furniture,Tables,P003,Office Desk,12418.39,1,0.05,6249.99,6168.4,No,2023-01-02
O003495,2024-09-14,C0415,Customer 0415,Repeat,Consumer,North,Chandigarh,Chandigarh,Technology,Accessories,P014,USB-C Hub,3822.26,2,0.15,1609.61,2212.65,No,2023-02-04
O003500,2024-09-14,C0215,Customer 0215,Repeat,Corporate,South,Telangana,Hyderabad,Technology,Accessories,P018,Noise Cancelling Headset,11445.67,2,0.05,5228.08,6217.59,No,2023-03-12
O003526,2024-09-14,C0104,Customer 0104,Repeat,Consumer,South,Kerala,Kochi,Furniture,Office Furniture,P001,Laptop Stand,1082.29,1,0.1,459.6,-31.13,Yes,2023-07-15
O003411,2024-09-15,C1480,Customer 1480,Repeat,Corporate,North,Chandigarh,Chandigarh,Office Supplies,Writing,P010,Premium Pen Set,690.06,1,0.0,279.8,410.27,No,2023-10-07
O003505,2024-09-15,C1270,Customer 1270,Repeat,Corporate,North,Chandigarh,Chandigarh,Furniture,Chairs,P002,Ergonomic Chair,7964.62,1,0.05,3648.75,-215.79,Yes,2023-12-01
O003372,2024-09-16,C0062,Customer 0062,Repeat,Consumer,South,Tamil Nadu,Chennai,Technology,Accessories,P015,Webcam,3081.36,1,0.1,1363.75,1717.62,No,2023-06-29
O003377,2024-09-16,C0142,Customer 0142,Repeat,Consumer,North,Chandigarh,Chandigarh,Technology,Accessories,P018,Noise Cancelling Headset,15903.8,3,0.15,7254.38,8649.42,No,2023-02-27
O003387,2024-09-16,C1007,Customer 1007,Repeat,Consumer,East,Bihar,Patna,Furniture,Chairs,P002,Ergonomic Chair,7592.72,1,0.1,3424.29,4168.43,No,2023-02-25
O003429,2024-09-16,C0799,Customer 0799,Repeat,Consumer,West,Madhya Pradesh,Indore,Technology,Accessories,P011,Wireless Mouse,1112.44,1,0.05,448.39,664.05,No,2023-05-15
O003474,2024-09-16,C0158,Customer 0158,Repeat,Consumer,North,Uttarakhand,Dehradun,Office Supplies,Lighting,P005,LED Desk Lamp,4979.16,4,0.2,2082.01,-144.86,Yes,2023-05-08
O003475,2024-09-16,C0650,Customer 0650,Repeat,Consumer,West,Gujarat,Ahmedabad,Technology,Accessories,P018,Noise Cancelling Headset,5591.67,1,0.15,2691.39,2900.28,No,2023-08-13
O003488,2024-09-16,C1359,Customer 1359,Repeat,Consumer,West,Maharashtra,Pune,Office Supplies,Lighting,P005,LED Desk Lamp,2870.41,2,0.0,1216.03,1654.38,No,2023-01-24
O003501,2024-09-16,C1121,Customer 1121,Repeat,Consumer,North,Delhi,Delhi,Office Supplies,Paper,P006,Notebook Pack,431.52,1,0.0,149.6,281.92,No,2023-04-26
O003522,2024-09-16,C0918,Customer 0918,Repeat,Corporate,North,Uttar Pradesh,Lucknow,Technology,Storage,P017,External SSD 1TB,20547.79,3,0.05,10701.84,9845.94,No,2024-01-30
O003389,2024-09-17,C0994,Customer 0994,New,Small Business,North,Delhi,Delhi,Office Supplies,Storage,P009,File Organizer,1496.43,3,0.1,578.24,918.19,No,2024-09-17
O003489,2024-09-17,C0338,Customer 0338,Repeat,Corporate,West,Gujarat,Surat,Office Supplies,Paper,P007,Printer Paper Box,737.31,1,0.05,316.37,420.94,No,2023-04-14
O003514,2024-09-17,C0837,Customer 0837,Repeat,Corporate,North,Rajasthan,Jaipur,Furniture,Chairs,P002,Ergonomic Chair,8148.7,1,0.05,3825.7,4323.0,No,2023-10-11
O003519,2024-09-17,C1288,Customer 1288,New,Corporate,West,Gujarat,Surat,Technology,Accessories,P015,Webcam,3354.67,1,0.1,1392.47,1962.2,No,2024-09-17
O003528,2024-09-17,C1450,Customer 1450,Repeat,Corporate,West,Madhya Pradesh,Indore,Technology,Accessories,P011,Wireless Mouse,3120.81,3,0.1,1336.52,1784.29,No,2023-02-28
O003529,2024-09-17,C0379,Customer 0379,Repeat,Small Business,East,West Bengal,Kolkata,Technology,Accessories,P011,Wireless Mouse,959.7,1,0.15,398.72,560.98,No,2023-01-16
O003370,2024-09-18,C0422,Customer 0422,Repeat,Consumer,North,Rajasthan,Jaipur,Furniture,Chairs,P002,Ergonomic Chair,22444.6,3,0.1,9741.01,-635.18,Yes,2023-01-11
O003482,2024-09-18,C1341,Customer 1341,Repeat,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Binders,P008,Stapler Set,263.84,1,0.05,93.64,170.2,No,2024-04-04
O003497,2024-09-18,C0069,Customer 0069,Repeat,Consumer,South,Telangana,Hyderabad,Technology,Accessories,P011,Wireless Mouse,991.08,1,0.1,401.95,589.13,No,2023-02-03
